item_id|date|category|title|content|link|photo_link
aopl_20210807_3|2021-08-07|國際|尼加拉瓜政府打壓異己 美國擴大制裁限制簽證|（中央社華盛頓/馬納瓜6日綜合外電報導）尼加拉瓜總統奧蒂嘉（Daniel Ortega）在11月7日大選尋求連續第4個總統任期前擴大打壓反對派，美國今天因此宣布對50名尼加拉瓜官員親屬祭出簽證限制。美國國務院這波簽證制裁對象包括尼加拉瓜多名國會議員、檢察官和法官親屬，先前已有一連串措施鎖定奧蒂嘉親近人士，包括擔任副總統的奧蒂嘉妻子穆麗優（Rosario Murillo）。歐洲聯盟2日也宣布將穆麗優、奧蒂嘉之子及6名尼國官員納入制裁名單。美國國務院在聲明中說：「奧蒂嘉和穆麗優政權攻擊民主制度，美國致力促使對任何涉及此事或從中受益者擴大究責。」路透社報導，奧蒂嘉政府監禁許多預定參選的頭號競爭對手，並讓一些反對派團體完全無法參與選戰。法新社提到，當局已在選前逮捕7名熱門總統候選人。美國宣布上述制裁措施後，奧蒂嘉政府取消反對派政黨「自由公民聯盟」（Citizens Alliance for Liberty）的參選資格。「自由公民聯盟」本週稍早才剛推派總統及副總統候選人。尼加拉瓜選舉法院一項決議指控「自由公民聯盟」違反政黨規定，包括出現「破壞獨立、主權及自決的言行」。法院也以擁有尼加拉瓜和美國雙重國籍「明顯違法」為由，撤銷「自由公民聯盟」黨主席的身分證。「自由公民聯盟」在推特寫道：「奧蒂嘉政權這些行為顯示他們有多怕這條民選之路。」警方本月4日將「自由公民聯盟」推派角逐副總統的27歲前選美皇后蓋薩達（Berenice Quezada）軟禁。檢察總長辦公室當天聲明稱她犯下「煽動仇恨和暴力」。|https://www.cna.com.tw/news/aopl/202108070065.aspx|
aopl_20210807_4|2021-08-07|國際|瑞典研究：COVID-19確診 心臟病風險增3到8倍|瑞典一份研究發現，感染COVID-19（2019冠狀病毒疾病）會增加中風與心臟病風險。研究人員說確診後一週，第一次得心臟病的風險會增加3到8倍。路透社報導，這份研究比較2020年感染新型冠狀病毒的8萬6742名患者與34萬8481名沒有染疫的人。研究人員發現，確診後一週，第一次發生心臟病的風險會增加3到8倍，因為血管阻塞而第一次中風的風險會提高3到6倍。訂閱《國際新聞》電子報 第一手掌握世界最新脈動 請輸入正確的電子信箱格式訂閱感謝您的訂閱！這份發表於英國醫學期刊「刺胳針」（The Lancet ）的報告指出，兩項風險之後會穩定下降，但至少有4週時間風險還是很高。這項研究沒有納入過去曾有心臟病或中風病史的COVID-19患者，但共同撰寫報告的烏米亞大學（Umea University）研究人員康諾里（Dr. Anne-Marie Fors Connolly）博士說，對這些患者而言，再遇心臟病或中風的風險可能更高。|https://www.cna.com.tw/news/aopl/202108070055.aspx|
aopl_20210807_5|2021-08-07|國際|聯合國報告：北韓經濟惡化 持續發展核計畫及導彈|據路透社今天在一份聯合國機密報告的摘錄中所見，北韓違反國際制裁，不顧國內經濟惡化，在2021年上半年仍持續發展其核子與彈道飛彈計畫。這份由獨立制裁監控小組所提給聯合國安全理事會北韓制裁委員會的報告指出，平壤當局「持續從海外尋求這些計畫所需的材料和技術。」制裁監控小組在報告中做出結論說：「儘管該國關注其日益惡化的經濟困境，但朝鮮民主主義人民共和國（Democratic People’s Republic of Korea ）仍繼續發展其核子及彈道飛彈計畫。」朝鮮民主主義人民共和國是北韓的正式國名。北韓駐紐約聯合國總部的代表處並未立即回應媒體的詢問，對聯合國的這份報告做出評論。北韓這個孤立的亞洲國家，去年因為COVID-19（2019冠狀病毒疾病）疫情蔓延，實施了嚴格的封鎖，導致其貿易和（獲得）援助的管道銳減，使得他們原本已經因為國際制裁而受到沉重打擊的經濟，遭受更大的損害。今年6月，北韓領導人金正恩表示，該國糧食供給狀況「緊繃」，未來主要取決於今年的收成。制裁監控小組寫道：「朝鮮民主主義人民共和國發表的聲明顯示，儘管因為COVID-19施行的封鎖，意味著制裁對人道主義情勢的相對影響可能已有所減弱，但該國的人道主義危機正在加深。」他們說：「由於封鎖讓貿易幾乎停擺，且去年的收成受到洪患的嚴重影響，對廣大的朝鮮民主主義人民共和國民眾來說，當下的前景堪憂。」北韓因其核子及彈道飛彈計畫，2006年以來一直受到聯合國的制裁。聯合國安理會穩定且持續加強制裁，企圖切斷北韓在這些計畫上的資金來源。聯合國實施的制裁當中，包括禁止北韓出口煤炭和其他商品，也禁止他們進口石油。制裁監控小組報告指出：「朝鮮民主主義人民共和國仍繼續藉海路出口煤炭和其他受制裁的商品，但數量都已大幅降低。向（制裁）小組通報的訊息也顯示，他們今年上半年石油產品的進口數量也大幅下降。」|https://www.cna.com.tw/news/aopl/202108070052.aspx|
aopl_20210807_6|2021-08-07|國際|COVID-19全球最新情報8/7|"最早在印度發現的COVID-19（2019冠狀病毒疾病）Delta變異病毒株肆虐全球導致疫情又加劇，在亞洲，中國和澳洲感染又擴散，日本、韓國等確診激增，而美國的新增確診數則創6個月新高。法新社彙整官方數據顯示，截至格林威治標準時間6日10時（台灣6日晚間6時），全球至少426萬8017人染疫致死，至少2億88萬7900例確診。以下為全球各地過去24小時的疫情與相關發展：※ 亞洲● 台灣中央流行疫情指揮中心指揮官陳時中6日宣布，台灣新增12例確診病例，其中10例本土、2例境外移入，新增3例死亡個案；另經由病毒基因定序發現，7月30日至8月5日間，共有7例個案檢出感染最早在印度發現的Delta變異株，以及1例檢出感染最早在英國發現的Alpha變異株。截至目前台灣累計1萬5765例確診，分別為1282例境外移入，1萬4430個本土病例，36例敦睦艦隊、2例航空器感染、1例不明及14例調查中；死亡病例累計794例，其中本土786例，另8例為境外移入。此外，AZ混打mRNA疫苗政策有新方向，陳時中指出，未來擬優先開放在第一線直接接觸染疫個案的醫護混打，以即時增加防護能力，目前已在盤點人數。8/6本土病例增10例 死亡個案3例Delta變種再添7例 陳時中：攻守之戰戒慎恐懼AZ混打mRNA疫苗 高染疫風險醫護擬先開放二級警戒維持8/10至8/23 游泳池有條件開放病例校正回歸 新增確診數Infogram死亡人數變化Infogram● 中國中國這波疫情持續升高，官方6日通報，新增124例確診，包括境外移入44例、本土80例；本土疫情涉及7省，江蘇省占了61例。截至5日24時，中國大陸現有確診病例1370例，累計治癒出院8萬7492例，累計死亡4636例。中國7月下旬爆發新一波的本土疫情，多省市相繼傳出病例，兩週內超過500人染疫。據報導，多地政府已對防疫不力的官員問責，牽涉至少24人，輕則停職、重則丟官。Delta變異株蔓延全球，也是中國大陸這波本土疫情的主因。中國科興公司表示，近期將向各國藥監局提交針對Delta變異株的疫苗臨床研究及緊急使用申請。中國新增124例確診 本土80例揚州打牌群組淪疫情重災區 中國多地關閉棋牌室對付Delta病毒 中國科興將申請疫苗緊急使用







中國7月下旬爆發新一波的本土疫情，多省市相繼傳出病例，兩週內超過500人染疫，其中揚州爆發打牌群聚感染，多地為此暫時閉關棋牌室、麻將房等休閒場所。圖為5日浙江杭州一間棋牌室已歇業。（中新社提供）中央社 110年8月6日● 澳門綜合澳門當局及媒體資訊，澳門6日已基本完成全民核酸檢測採樣，其中21萬人已有結果，全部呈陰性。● 日本日本疫情仍急速擴大，日本放送協會（NHK）統計，6日全境新增確診1萬5645例，連續3天創新高；累計確診病例破100萬，達100萬2805例。日本厚生勞動省表示，上個月一名從秘魯抵達東京羽田機場的女性在機場被查出確診，她感染首先在秘魯發現的Lambda變異株，是日本境內首例。日本負責疫苗接種業務的行政改革大臣河野太郎5日表示，美國輝瑞大藥廠（Pfizer）理解目前疫苗供給量趕不上日本的接種速度，7月到9月將提早交貨600萬劑疫苗給日本。日本財務省（相當於財政部）6日表示，副首相兼財務大臣麻生太郎私人雇用的司機確診COVID-19，麻生身體並無異狀，但目前居家隔離。日本首相菅義偉6日表示，東京都鬧區的人潮並沒有比東奧開幕前增加，不認為疫情擴大跟東京奧運有關。日本單日確診連3天創新高 累計染疫數破百萬東京機場旅客驗出Lambda變異株 日本首例日本疫苗打太快 輝瑞將提早交貨600萬劑日相菅義偉：東京奧運與日本疫情擴大無關







日本COVID-19疫情仍急速擴大，NHK統計，6日全境新增確診1萬5645例，連續3天創新高。圖為東京澀谷街頭人潮。（共同社）● 韓國韓國單日確診數居高不下，5日再新增1704例，政府6日宣布，首都圈第4階段、非首都圈第3階段社交距離規範等現行防疫措施將再延長2週。韓國一名看護助理3月接種AZ疫苗後出現複視、四肢麻痺等症狀，韓國勞動部轄下勞動福祉公團6日判定此案例為職業災害，成為韓國首例獲判為職災的醫護人員接種副作用案例。韓國單日增1704例確診 全國防疫再延長2週韓國護理人員接種疫苗四肢麻痺 認定職災首例







韓國5日再新增1704例COVID-19病例，政府6日宣布，考量到即將到來的連假可能造成疫情再度擴散，決定延長防疫措施。圖為首爾篩檢診所人滿為患。（韓聯社）● 菲律賓菲律賓為遏止傳染力極強的Delta變異株，首都馬尼拉6日起重新封城。由於網路謠傳不接種疫苗者，將無法領取政府發放的救助金，馬尼拉多個接種站5日湧現恐慌人潮，數千人大排長龍要求施打疫苗。菲律賓衛生部6日宣布，菲國又驗出119例Delta變異株感染者，累計450人感染Delta變異株病毒。馬尼拉封城圍堵Delta病毒 河內延長防疫限制● 泰國泰國確診病例連續3天超過2萬人，疫情最為嚴重的曼谷病床一位難求，據統計有近10萬確診者居家隔離，由醫護遠距監看狀況。泰國6日通報新增2萬1379個案例及191人死亡，雙雙創下疫情爆發以來新高，累積確診病例達到71萬4684 人，其中49萬5904人康復出院、21萬2926人治療中、5854人死亡。泰國連3天單日新增破2萬 曼谷近10萬確診者居家隔離







泰國6日COVID-19確診病例連續3天超過2萬人，疫情最為嚴重的曼谷病床一位難求。圖為7月21日曼谷一處檢測站排滿民眾。● 越南越南人口超過800萬的首都河內則是出現多起群聚感染案例，防疫限制延長至22日。官方數據顯示，河內6日新增21例確診，自4月下旬以來，染疫案例已來到近1600例。● 新加坡新加坡10日起將對完整接種疫苗者放寬防疫措施，包括允許餐廳內用最多5人一桌、大型活動最多500人參加。除了輝瑞、莫德納等當局已批用的疫苗，接種中國科興疫苗也適用。台灣疫情趨穩之際，新加坡政府宣布，自7日深夜11時59分起，出發前21天都待在台灣的旅客抵達新加坡後須在機場接受PCR核酸檢測，若結果陰性就不需要隔離即可自由活動。新加坡疫情受控 擬9月擴大開放經濟與旅遊活動台灣疫情趨穩 新加坡允許旅客抵境篩檢陰性免隔離







新加坡政府宣布，7日深夜11時59分起，出發前21天都待在台灣的旅客抵新加坡須在機場接受PCR核酸檢測，若陰性就免隔離。圖為新加坡樟宜機場。※ 大洋洲● 澳洲澳洲官員6日警告雪梨居民，確診病例將再攀升。為遏阻Delta變異株擴散，澳洲第一大城雪梨已封城數週，但通報新增279例，連2天創新高紀錄。雪梨封城Delta株仍肆虐 新增279例連2天創新高※ 歐洲● 義大利義大利政府5日拍板定案，教師有義務需取得COVID-19健康護照；而民眾搭乘公共運輸工具，包括國內航班、渡輪和長途火車等，也都須出示健康證明。義大利防疫 教師若無健康護照將停職停薪● 英國法新社報導，疫情肆虐數月來英國取消大規模的音樂會活動，為保護藝文產業，英國5日宣布一項價值高達7億5000萬英鎊（約新台幣290億元）的保險方案，承保音樂季及其他現場演奏會。● 比利時比利時媒體6日報導距離首都布魯塞爾不遠的札范登市（Zaventem）一家老人療養院過去2週爆發感染變異株事件，檢測確診的20人中有7人死亡。報導並未公布死者年齡等資訊。療養院表示不知傳播途徑，引發高度關注。比利時老人院遭變異株入侵 7人接種疫苗仍死亡※ 美洲● 美國美國有線電視新聞網（CNN）有3名員工因違反公司防疫政策而遭開除，他們沒有接種疫苗就進辦公室上班，而臉書（Facebook）、谷歌（Google）和微軟（Microsoft）等科技巨頭都已表示，將要求美國境內員工回到辦公室前先施打疫苗。美國生技公司諾瓦瓦克斯（Novavax）5日再次展延他們的兩劑型疫苗在美申請緊急使用授權，將等到10月後再提出，但仍預期今年內前進中低收入國家市場。美國單日新增病例攀升至6個月新高，全國通報逾10萬人染疫，Delta變異株肆虐佛羅里達州等疫苗接種率較低的州。人口約1000萬的美國加州洛杉磯郡上週平均單日新增確診2800例，洛杉磯郡長4日下令，郡政府11萬名雇員必須在9月底前接種疫苗。白宮6日表示，國內已有一半人口完整接種疫苗。CNN開除3名未打COVID-19疫苗員工 總裁：零容忍疫苗在美申請緊急使用 Novavax再次展延洛杉磯疫情升溫 郡政府要求全體雇員打疫苗白宮：美國已有一半人口接種完整COVID疫苗● 加拿大加拿大魁北克省（Quebec）5日宣布，將實施疫苗護照措施，以應對第4波疫情以及Delta變異株擴散，成為加國首個推出疫苗護照的省分。加拿大魁北克開全國第一槍 將推出疫苗護照● 阿根廷因俄羅斯衛星-V疫苗第二劑嚴重延遲，阿根廷7月開始實驗混打多牌COVID-19疫苗安全性，8月4日阿根廷衛生部宣布正式合法混打疫苗，以利達群體免疫目標。







阿根廷首都布宜諾斯艾利斯接種疫苗場所，護士在隔間中填寫施打疫苗及相關資料。中央社記者黃韻如布宜諾斯艾利斯攝 110年8月6日全球疫情統計（每日新增確診數）全球疫情統計（每百萬人確診數）"|https://www.cna.com.tw/news/firstnews/202108070016.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210807/1024x768_352751274439.jpg
aopl_20210807_7|2021-08-07|國際|巴西東奧獎牌得主領獎台行軍禮惹猜疑|東京奧運男子400 公尺跨欄銅牌桑托斯（Alison dos Santos）和女子10公里馬拉松游泳金牌古尼雅（Ana Marcela Cunha）等巴西運動員在領獎台上行軍禮掀起話題，並引起猜疑。有些人認為這是運動員擺明政治立場，支持軍人出身的總統波索納洛（Jair Bolsonaro），但在領獎台上行軍禮不一定代表政治態度。古尼雅行軍禮的影像在網路瘋傳後，前巴西游泳女將馬蘭豪（Joanna Maranhão）在社群媒體發文捍衛古尼雅並非在政治上定位自己，而是因為她是海軍中士，隸屬巴西國防部在2008年創設的「高性能運動員計畫」（PAAR），所以行軍禮致敬。這項計畫為訓練巴西高性能運動員提供聯邦資源，最初創設目的是投資體育，特別是針對2011年在里約熱內盧舉行的世界軍人運動會，而它也真的起作用，因為巴西在獎牌榜上領先，共獲114面獎牌，包括45金、33銀和36銅。這是巴西在歷屆世界軍人運動會最佳表現，從那時起，巴西也加快鞏固成為軍人體育強國之一。2019年在中國舉行的第七屆世界軍人運動會，巴西共獲得88面獎牌（21金、31銀、36銅），在獎牌榜名列第三，僅次於地主國中國（239面獎牌）和俄羅斯（161面獎牌）。高性能運動員計畫不只為世界軍人運動會做準備，也成為支持巴西運動員參加世界錦標賽和奧運等其他比賽的重要工具。諸如參加東京奧運的302位巴西運動員中，有91位隸屬三軍。除了古尼雅和退休陸軍上尉桑托斯，奪得帆船金牌的孔濟（Kahena Kunze）和柔道銅牌的卡爾寧（Daniel Cargnin）是海軍中士，游泳銅牌謝佛（Fernando Scheffer）和拳擊銅牌泰謝拉（Abner Teixeira）是陸軍中士，將爭奪金牌的女子拳擊選手費瑞拉（Beatriz Ferreira）和男子拳擊選手孔塞桑（Hebert Conceição）也都是海軍中士。馬蘭豪指出，俄羅斯、法國等其他國家都有這類公共政策，而這項計畫的支持，特別是在COVID-19（2019 冠狀病毒疾病）大流行期間，對運動員非常重要，因為許多運動員的合約被所屬俱樂部終止，諸如在東奧撐竿跳勇奪銅牌的布拉茲（Thiago Braz）就被原屬俱樂部提前解約；另一些運動員被減薪。馬蘭豪也參加過高性能運動員計畫，她說明在奧運這類民間比賽行軍禮只是一種象徵，非硬性規定，所以已登上東京奧運領獎台的巴西軍人運動員中，只有古尼雅和桑托斯行軍禮。|https://www.cna.com.tw/news/aopl/202108070015.aspx|
aopl_20210807_8|2021-08-07|國際|美國務卿出席東協論壇 示警中國核武威脅|"美國國務卿布林肯今天出席東協區域論壇部長會議，他除了點名中國在新疆、香港的人權問題，也高度關切北京快速發展核武，示警中國已嚴重偏離「最低核威懾」戰略。第28屆東協區域論壇（ARF）部長會議今天以視訊方式登場，由汶萊主持，布林肯（Antony Blinken）在會中與26個與會國外長、東協秘書長林玉輝（Lim Jock Hoi）及歐洲聯盟（EU）外交和安全政策高級代表波瑞爾（Josep Borrell）會面。根據美國國務院發言人普萊斯（Ned Price）發布的會議摘要，布林肯除了在會中重申關切北京在西藏、香港、新疆與南海問題作為，強調民主、資訊透明與問責制在印太區域的重要性外，也特別對中國核武威脅提出示警。布林肯表示，北京迅速發展核武，嚴重偏離長年以最低威懾為基礎的核戰略。普萊斯7月初也曾公開表達類似關切。華盛頓郵報（The Washington Post）6月底揭露，北京在甘肅玉門興建約120座飛彈發射井。相隔不久，美國科學家聯盟（Federation of American Scientists，FAS）7月也發表報告指出，衛星影像顯示中國3月開始在新疆哈密興建110座飛彈發射井，工程進度迅速。FAS報告表示，這是有史以來中國核武最重大擴張工程。過去幾十年來，北京僅擁有20座洲際彈道飛彈（ICBM）發射設施，但中共解放軍火箭軍目前在玉門、哈密與他處興建中的飛彈發射井，估計有250座之多。參議院軍委會共和黨人今天也推文呼應表示，總統拜登（Joe Biden）政府是時候認知中國核武迅速擴張帶來的威脅，美國必須嚴肅看待。







美國科學家聯盟7月發表報告指出，衛星影像顯示中國3月開始在新疆哈密興建110座飛彈發射井，工程進度迅速。（圖取自FAS網頁fas.org）







新疆哈密飛彈發射井。（圖取自FAS網頁fas.org）延伸閱讀中國增強核武庫 美表憂心：意圖引質疑甘肅飛彈發射窖疑雲 中媒：是風力發電場美國防部：中國亟欲在10年內倍增核彈頭數量中國新建110座飛彈發射井 引美方關切日媒：美專家研判 中國疑新設16座ICBM發射設施"|https://www.cna.com.tw/news/firstnews/202108070013.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210807/1183x888_215426500449.jpg
aopl_20210807_9|2021-08-07|國際|美國重啟經濟 帶動7月就業人口快速成長|美國經濟復甦帶動7月就業人口快速成長。總統拜登今天表示，這是證明他的政策已獲得成功的進一步證據。法新社報導，美國政府公布7月新增就業94萬3000人後，拜登在白宮指出：「很明確的是：拜登計畫有效。拜登計畫產生了成果，拜登計畫推動國家向前邁進。」在COVID-19（2019冠狀病毒疾病）Delta變異株擴散之際，儘管「我們從經濟混亂中」復甦，但拜登坦承復甦「距離完成還有很長的路要走…無庸置疑地將會起起伏伏」。美國7月企業聘僱員工速度加速，失業率下滑0.5個百分點至5.4%。然而，經濟學家對過去兩個月來的堅實走勢抱持謹慎看法，認為政府若為遏止染疫增加而加重限制，或學校無法復學，恐導致復甦脫軌。不過拜登表示，美國已較能應付現階段疫情，因為人民已施打疫苗。白宮今天稍早宣布，現在美國已有半數人口接種完整COVID-19疫苗。|https://www.cna.com.tw/news/firstnews/202108070009.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20210807/1025x769_900345347471.jpg
aopl_20210807_10|2021-08-07|國際|白宮：美國已有一半人口接種完整COVID疫苗|為因應COVID-19（2019冠狀病毒疾病）Delta變異株擴散，美國施打疫苗人數增加。白宮今天指出，國內已有一半人口接種完整疫苗。法新社報導，白宮COVID-19數據主任夏帕爾（Cyrus Shahpar）推文表示：「目前已有50%美國人（所有年齡層）接種完整疫苗。繼續加油！」這意謂逾1億6500萬美國人已完成接種兩劑式莫德納（Moderna）或輝瑞（Pfizer）疫苗，或者是單劑式的嬌生（Johnson & Johnson）疫苗。美國於今年5月底時，已有半數成年人完成完整疫苗注射。|https://www.cna.com.tw/news/aopl/202108070007.aspx|
aopl_20210807_11|2021-08-07|國際|東京電車內隨機砍傷9人 1男逃逸後落網|日本東京的世田谷區小田急線電車今晚有男子在車廂內持刀亂砍，導致9名乘客受傷，其中1人重傷。行凶男子逃逸後，在6公里遠的杉並區被發現，被帶至警局調查。日本放送協會（NHK）報導說，今天晚上8時半（台灣時間7時半）左右，東京世田谷區成城學園前車站附近的小田急線（電車路線名稱）電車車廂內，有男子持刀亂砍乘客。東京警消單位表示，這起案件導致9人受傷，都有意識，但其中1名20多歲女性背部等多處被刀刺傷，傷勢嚴重。警方表示，持刀砍傷乘客的男子後來跳下電車逃逸，疑似凶器的刀子和男子的手機掉落在車廂內。電車內隨機砍人事件發生後約1個小時半後，今晚10時左右，在6公里遠處的東京都杉並區，疑似行凶的男子被發現，被趕至的警方帶走。報導說，疑似行凶男子年齡看起來30多歲，來到杉並區的1家超商告訴店長說：「我就是現在媒體報導發生事件的犯人。我逃累了，不想逃了。」此男當時身體有部分沾著血跡。後來警方接獲通知，多名警員趕至，將此男子押上車子帶走。警方調查他之後，將辦理正式逮捕他的手續。1100807|https://www.cna.com.tw/news/aopl/202108070005.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20210806/2000x1493_0562056581253.jpg
aopl_20210806_12|2021-08-06|國際|奈及利亞空軍轟炸武裝團體 78名歹徒喪命|奈及利亞空軍表示，軍隊在西北部贊法拉州（Zamfara）採取空襲等軍事行動，擊斃了78名當地稱為土匪的武裝分子。全副武裝的歹徒在奈及利亞西北部和中部已橫行多年，但近來加強了對學校的攻擊行動，已綁架數百名學生勒索贖金，招致政府軍反擊。空軍發言人加布奎特（Edward Gabkwet）今晚發表聲明說：「2021年8月2日，奈及利亞空軍…鎖定騎自行車進入（贊法拉州）奎安巴纳森林保護區（Kwiambana Forest Reserves）的武裝歹徒…78名歹徒被擊斃，他們的營地遭摧毀。」聲明中並說，空軍摧毀了這群歹徒「由許多茅屋構成的營地，他們的營區占地龐大且十分隱密。空軍與地面部隊配合，對森林中的目標區形成包圍之勢」。空軍表示，仍有歹徒倖存逃跑，棄守營地。|https://www.cna.com.tw/news/aopl/202108060377.aspx|
aopl_20210806_13|2021-08-06|國際|司機確診 日本副首相兼財長麻生太郎居家隔離|日本財務省（相當於財政部）今天表示，副首相兼財務大臣麻生太郎私人雇用的司機確診COVID-19（2019冠狀病毒疾病），麻生身體並無異狀，但目前居家隔離。日本共同社報導，麻生今天得知司機確診COVID- 19後，也去接受PCR核酸檢測，7日檢測結果才會出爐。財務省表示，麻生今年6月為了出席7大工業國集團（G7）財長會議，已施打過疫苗。麻生的私人司機並沒插手財務省的事務。日本時事社報導，麻生已接受PCR核酸檢測，目前居家隔離，身體沒異狀，還不清楚是否屬於密切接觸者。80歲的麻生已完成2劑疫苗接種，不確定何時重返公務。|https://www.cna.com.tw/news/aopl/202108060376.aspx|
aopl_20210806_14|2021-08-06|國際|新加坡疫情受控  擬9月擴大開放經濟與旅遊活動|新加坡COVID-19疫情逐漸受到控制，10日起將分階段放寬防疫措施，衛生部長王乙康今天公布復甦路徑圖，預計9月初疫苗接種覆蓋率可望達到80%，屆時將進一步開放經濟、旅遊活動。新加坡先前本土疫情升溫，但目前疫情已逐漸受到控制，跨部會抗疫工作小組今天舉行線上記者會宣布，將分2階段放寬防疫措施；第一階段從10日起實施，若疫情保持穩定，將於19日邁入第二階段。第一階段措施包括針對已完整接種疫苗者，允許社交聚會最多5人、餐廳內用最多5人一桌；電影院、宗教聚會、會展、現場表演、運動賽事、婚禮等大型活動，若所有參與者都已完成疫苗接種，活動人數可增至500人。抗疫工作小組也說，從10日起，人力部將恢復核發入境許可給近期有高風險國家及地區旅遊史的工作准證持有者及眷屬，但他們必須已完整接種疫苗。自20日23 時59分起，從澳洲、奧地利、加拿大、德國、義大利、挪威、韓國及瑞士入境者，若已完整接種疫苗，可選擇在住所隔離14天，而非政府指定隔離設施。王乙康解釋，10日起開始實施第一階段放寬措施，代表新加坡進入具COVID-19（2019冠狀病毒疾病）韌性國家的準備期。準備期預計持續一個月左右，到了9月初，可望全國約8成人口都已完整接種疫苗。他說，如果到時候能持續控制重症案例、醫療量能未超過負荷，就能邁入過渡階段，將進一步開放經濟、社會及旅遊活動，以恢復更正常的生活。但他也提到，隨著開放更多活動，確診病例及重症案例都可能會增加，因此盡快為更多人接種疫苗至關重要。另外，王乙康表示，新加坡已對紐西蘭、汶萊、中國等放寬邊境措施，希望對方不久後也能向新加坡開放，建立互惠旅遊廊道。同為工作小組聯合領導人的財政部長黃循財也說，新加坡和不同國家及地區討論旅遊通道，讓雙邊已接種疫苗的旅客入境後只需檢測、不需隔離的可行性；預計先從風險低的國家開始。訂閱《國際新聞》電子報 第一手掌握世界最新脈動 請輸入正確的電子信箱格式訂閱感謝您的訂閱！此外，隨著新加坡提高疫苗接種率，衛生部表示，已接種者確診COVID-19和發生重症的可能性較低，加上目前也有快篩等更多的檢測方式有助及早發現病例，因此將從19日起取消在公共場所量體溫的要求。黃循財表示，新加坡政府也將要求從事高風險行業者必須接種疫苗，不然就需要定期接受檢測，這包括醫療保健、餐飲、健身房、美容護膚等產業的員工。這項規定將從10月1日實施。|https://www.cna.com.tw/news/aopl/202108060375.aspx|
aopl_20210806_15|2021-08-06|國際|鼓勵年輕人打疫苗 日本群馬縣抽汽車大獎|日本群馬縣知事（縣長）山本一太今天宣布，在9月底以前打完COVID-19疫苗的年輕人可參與抽獎，獎品有汽車、旅遊券。他表示，希望能促使更多年輕的縣民打疫苗。日本朝日新聞報導，群馬縣表示，縣內COVID-19（2019冠狀病毒疾病）確診者當中約半數是20至30多歲的民眾，但這年齡層民眾的疫苗接種率不到2成，因此決定實施年輕人打疫苗可抽獎的活動，希望提高年輕人打疫苗的意願。獎品汽車是由製造據點設於群馬縣太田市的日系車廠速霸陸（SUBARU）提供，車款是XV 1.6i EyeSight，價值約220萬日圓（約新台幣57萬元），得主一人。此外，獎品還有可在群馬縣內旅遊的旅遊券，價值2萬至5 萬日圓，總計將贈送350人。群馬縣因疫情升溫，8日起將適用「防止蔓延等重點措施」（僅次於緊急事態宣言），民眾持旅遊券，可能要等疫情趨緩後才能使用。山本6日在記者會上表示，抽獎的作法可能會引起非議，被說是以利誘人。但他認為這可促進更多民眾打疫苗，也可讓年輕人感受到群馬縣的魅力。群馬縣已對20至30多歲年輕人發出疫苗接種通知單，這些年輕人可預約在縣內的大規模接種中心打疫苗。|https://www.cna.com.tw/news/aopl/202108060373.aspx|
